,season,team_api_id,players
1327,2015/2016,8315,"[33024.0, 33028.0, 159881.0, 108809.0, 38540.0, 639150.0, 181297.0, 150323.0, 45749.0, 154938.0, 179772.0, 604105.0, 33871.0, 182224.0, 213470.0, 102623.0, 616544.0, 411617.0, 573793.0, 441441.0, 33764.0, 170341.0, 96619.0, 43375.0]"
1328,2008/2009,9906,"[32656.0, 108568.0, 37412.0, 37413.0, 38700.0, 39989.0, 34103.0, 30903.0, 38460.0, 25924.0, 30663.0, 30664.0, 33871.0, 38492.0, 33632.0, 30689.0, 33636.0, 38886.0, 30832.0, 112758.0, 30839.0, 114044.0]"
1329,2009/2010,9906,"[nan, nan, 182917.0, 31498.0, 32656.0, 30871.0, 30839.0, 30750.0, 37411.0, 37412.0, 38821.0, 38700.0, 30903.0, 38460.0, 25924.0, 30663.0, 150093.0, 33871.0, 33632.0, 30689.0, 33634.0, 189922.0, 33636.0, 96623.0, 112758.0, 37623.0, 114044.0]"
1330,2010/2011,9906,"[182917.0, 32656.0, 30871.0, 38424.0, 37412.0, 38821.0, 19243.0, 38460.0, 25924.0, 30663.0, 41167.0, 33871.0, 184533.0, 171992.0, 30689.0, 33634.0, 105827.0, 33636.0, 56678.0, 213482.0, 114044.0, 37631.0]"
1331,2011/2012,9906,"[31235.0, 22543.0, 32656.0, 37631.0, 30871.0, 38424.0, 38821.0, 45744.0, 150081.0, 25924.0, 150093.0, 41167.0, 170323.0, 184533.0, 33635.0, 33636.0, 56678.0, 39792.0, 114044.0, 19327.0]"
1332,2012/2013,9906,"[22543.0, 37631.0, 30871.0, 38424.0, 24217.0, 32675.0, 19243.0, 45744.0, 47547.0, 150081.0, 26310.0, 41167.0, 33871.0, 170323.0, 184533.0, 33635.0, 56678.0, 213482.0, 96623.0, 39792.0, 19327.0]"
1333,2013/2014,9906,"[31235.0, 37631.0, 30871.0, 38424.0, 19243.0, 45744.0, 47547.0, 30909.0, 41167.0, 33871.0, 299984.0, 170323.0, 184533.0, 18518.0, 160599.0, 33635.0, 316771.0, 56678.0, 39792.0, 33018.0, 19327.0]"
1334,2014/2015,9906,"[30853.0, 37631.0, 30871.0, 38424.0, 33843.0, 33845.0, 75447.0, 184138.0, 40139.0, 33871.0, 184533.0, 309334.0, 46297.0, 292313.0, 474589.0, 33635.0, 56678.0, 177126.0, 39792.0, 19327.0]"
1335,2015/2016,9906,"[30853.0, 178955.0, 434325.0, 30871.0, 38424.0, 504606.0, 51360.0, 354467.0, 72623.0, 33843.0, 432950.0, 184138.0, 41167.0, 184533.0, 309334.0, 412762.0, 474589.0, 33635.0, 316771.0, 56678.0, 177126.0, 294003.0]"
1336,2008/2009,8302,"[38148.0, 39562.0, 30866.0, 33812.0, 95509.0, 34969.0, 31014.0, 101422.0, 33848.0, 34106.0, 33986.0, 33989.0, 33990.0, 33991.0, 33992.0, 71498.0, 30922.0, 34000.0, 46295.0, 33759.0, 30443.0, 70255.0, 38138.0, 38139.0]"
1337,2009/2010,8302,"[34182.0, 38151.0, 39562.0, 30866.0, 33812.0, 95509.0, 28439.0, 31014.0, 101422.0, 75310.0, 33848.0, 202553.0, 34106.0, 33986.0, 41667.0, 33989.0, 33990.0, 33991.0, 33992.0, 71498.0, 30922.0, 112205.0, 41166.0, 33759.0, 165607.0, 30443.0, 38139.0]"
1338,2010/2011,8302,"[34182.0, 39562.0, 95509.0, 27671.0, 28439.0, 31014.0, 198566.0, 25773.0, 101422.0, 75310.0, 49970.0, 33848.0, 202553.0, 34106.0, 33986.0, 33989.0, 33990.0, 33991.0, 71498.0, 42579.0, 46295.0, 196188.0, 37479.0, 96616.0, 165607.0, 30443.0, 150764.0, 26354.0, 38131.0, 38139.0]"
1339,2011/2012,8302,"[26255.0, 95509.0, 151063.0, 309537.0, 38821.0, 25773.0, 75310.0, 101422.0, 49970.0, 33848.0, 202553.0, 39106.0, 33986.0, 33989.0, 33990.0, 33991.0, 71498.0, 112205.0, 18784.0, 37474.0, 37479.0, 96616.0, 213502.0]"
1340,2012/2013,8302,"[172430.0, 26255.0, 30994.0, 95509.0, 151063.0, 107929.0, 38821.0, 25773.0, 75310.0, 101422.0, 268207.0, 49970.0, 33848.0, 214972.0, 33986.0, 39106.0, 33991.0, 112205.0, 115798.0, 97498.0, 37474.0, 314605.0, 41466.0, 213502.0]"
1341,2013/2014,8302,"[111237.0, 95509.0, 151063.0, 26392.0, 514850.0, 38821.0, 25773.0, 213805.0, 101422.0, 33848.0, 71353.0, 39106.0, 71498.0, 112205.0, 97498.0, 242783.0, 26336.0, 306407.0, 40940.0, 314605.0, 38385.0, 516854.0, 166648.0, 358142.0, 287231.0]"
1342,2014/2015,8302,"[41092.0, 111237.0, 189192.0, 174472.0, 251925.0, 151063.0, 26392.0, 108568.0, 191906.0, 38821.0, 282281.0, 213805.0, 166648.0, 33848.0, 38467.0, 150869.0, 97498.0, 242783.0, 26336.0, 40940.0, 38385.0, 300532.0, 154232.0]"
1343,2015/2016,8302,"[nan, 41092.0, 163205.0, 111237.0, 33030.0, 95509.0, 151063.0, 26392.0, 561433.0, 108568.0, 103450.0, 209950.0, 38821.0, 77741.0, 213805.0, 39215.0, 684723.0, 109621.0, 674492.0, 122047.0, 150869.0, 640725.0, 97498.0, 242783.0, 181984.0, 306407.0, 40940.0, 300532.0, 154232.0, 161660.0, 358142.0]"
1344,2008/2009,10205,"[nan, nan, nan, nan, nan, nan, nan, nan, 47373.0, 40599.0, 38551.0, 70297.0, 38824.0, 38699.0, 31020.0, 32043.0, 38458.0, 37436.0, 33733.0, 30279.0, 38362.0, 38746.0, 37477.0, 56678.0, 37478.0, 37480.0, 169196.0, 30958.0, 42479.0, 41466.0]"
1345,2009/2010,10205,"[25986.0, 113672.0, 38551.0, 40599.0, 56867.0, 38699.0, 38458.0, 37436.0, 38468.0, 33733.0, 18628.0, 167623.0, 30279.0, 38362.0, 38746.0, 56678.0, 37478.0, 37480.0, 169196.0, 30958.0, 42479.0, 80497.0, 41466.0]"
1346,2010/2011,10205,"[25986.0, 113672.0, 183184.0, 183185.0, 183440.0, 40599.0, 169753.0, 30752.0, 38433.0, 38699.0, 38458.0, 37436.0, 173885.0, 18628.0, 33733.0, 167623.0, 150737.0, 150872.0, 37480.0, 169196.0, 30958.0, 42479.0, 41466.0]"
1347,2011/2012,10205,"[25986.0, 113672.0, 24970.0, 187150.0, 183185.0, 88986.0, 30752.0, 38433.0, 213922.0, 38699.0, 24494.0, 38458.0, 24123.0, 173885.0, 18628.0, 33733.0, 160844.0, 150737.0, 75474.0, 150872.0, 37480.0, 30958.0, 42479.0, 41466.0, 205307.0]"
1348,2012/2013,10205,
1349,2013/2014,10205,"[58499.0, 113672.0, 183185.0, 88986.0, 38044.0, 172324.0, 17703.0, 282284.0, 298157.0, 517941.0, 183479.0, 193978.0, 280638.0, 262592.0, 41157.0, 160844.0, 2768.0, 38484.0, 177503.0, 316771.0, 37480.0, 96623.0, 42479.0, 150644.0, 268282.0]"
1350,2014/2015,10205,"[58499.0, 113672.0, 182921.0, 183185.0, 38044.0, 359197.0, 571685.0, 246438.0, 189101.0, 242094.0, 193978.0, 262592.0, 41157.0, 160844.0, 2768.0, 38484.0, 177503.0, 37480.0, 213483.0, 96623.0, 42479.0, 574200.0, 294003.0, 251256.0, 79737.0, 268282.0]"
1351,2015/2016,10205,"[37506.0, 58499.0, 34952.0, 182921.0, 113672.0, 562062.0, 675088.0, 183185.0, 571685.0, 282281.0, 189101.0, 474672.0, 45744.0, 517941.0, 193978.0, 38467.0, 160844.0, 201939.0, 629594.0, 42479.0, 358127.0, 96623.0, 210164.0, 574200.0, 79737.0, 268282.0]"
1352,2008/2009,8633,"[nan, nan, nan, 41470.0, 37259.0, 30878.0, 25759.0, 34602.0, 36784.0, 28467.0, 23988.0, 30649.0, 30655.0, 25921.0, 30657.0, 30658.0, 37576.0, 30670.0, 34520.0, 42714.0, 30962.0, 30834.0, 57078.0, 30840.0, 41467.0, 32765.0, 18814.0]"
1353,2009/2010,8633,"[37259.0, 25759.0, 30889.0, 30893.0, 28467.0, 23988.0, 26166.0, 30649.0, 30655.0, 25921.0, 30657.0, 37442.0, 41156.0, 37581.0, 41044.0, 42714.0, 34029.0, 30962.0, 30840.0, 32765.0, 18814.0]"
1354,2010/2011,8633,"[36378.0, 25759.0, 30889.0, 30893.0, 46509.0, 28467.0, 23988.0, 26166.0, 30911.0, 30657.0, 37442.0, 25921.0, 41156.0, 37581.0, 41044.0, 42346.0, 34029.0, 30960.0, 30962.0, 150649.0, 213499.0]"
1355,2011/2012,8633,"[29590.0, 36378.0, 25759.0, 30889.0, 46509.0, 30893.0, 28467.0, 23988.0, 26166.0, 150330.0, 30911.0, 25921.0, 30657.0, 37442.0, 41156.0, 230982.0, 40648.0, 41044.0, 27365.0, 42346.0, 34029.0, 30962.0]"
1356,2012/2013,8633,"[29590.0, 36378.0, 25759.0, 30889.0, 46509.0, 30893.0, 28467.0, 23988.0, 26166.0, 150330.0, 30911.0, 25921.0, 30657.0, 37442.0, 230982.0, 40648.0, 30675.0, 41044.0, 42346.0, 34029.0, 30962.0, 31097.0, 41466.0, 213499.0, 213501.0]"
1357,2013/2014,8633,"[29590.0, 36378.0, 30889.0, 30893.0, 46509.0, 31921.0, 282674.0, 28467.0, 26166.0, 25921.0, 37442.0, 30657.0, 281085.0, 230982.0, 191315.0, 205278.0, 42346.0, 208494.0, 30962.0, 31097.0, 41466.0, 213499.0, 213501.0]"
1358,2014/2015,8633,"[70409.0, 346004.0, 29590.0, 30893.0, 31921.0, 282674.0, 28467.0, 26166.0, 25921.0, 30657.0, 37442.0, 230982.0, 164684.0, 191315.0, 205278.0, 95078.0, 42346.0, 51949.0, 30962.0, 31097.0, 213499.0]"
1359,2015/2016,8633,"[359193.0, 30893.0, 31921.0, 282674.0, 28467.0, 26166.0, 25921.0, 37442.0, 230982.0, 164684.0, 208077.0, 191315.0, 40672.0, 95078.0, 51949.0, 208494.0, 30962.0, 239219.0, 31097.0, 213499.0, 635772.0, 281085.0]"
1360,2008/2009,8634,"[nan, nan, nan, 96643.0, nan, 30981.0, nan, 36615.0, 154256.0, 32657.0, 30738.0, 154257.0, 30740.0, 107930.0, 30626.0, 26146.0, 39854.0, 33074.0, 26169.0, 33988.0, 30661.0, 33732.0, 101590.0, 33639.0, 96616.0, 37482.0, 30955.0, 150250.0]"
1361,2009/2010,8634,"[nan, 34304.0, nan, 96643.0, nan, 30981.0, nan, 36615.0, nan, 35724.0, 32657.0, 154257.0, 30738.0, 30740.0, 154259.0, 26146.0, 30626.0, 30891.0, 39854.0, 33988.0, 30661.0, 37482.0, 150250.0, 30955.0]"
1362,2010/2011,8634,"[34304.0, 96643.0, 30981.0, 32657.0, 30738.0, 154257.0, 172948.0, 172949.0, 154259.0, 26146.0, 38818.0, 30891.0, 39854.0, 213688.0, 30909.0, 26434.0, 33988.0, 30661.0, 33732.0, 33992.0, 195305.0, 37482.0, 30955.0, 150250.0, 212472.0]"
1363,2011/2012,8634,"[34304.0, 30981.0, 32657.0, 30738.0, 154257.0, 172948.0, 172949.0, 30613.0, 38818.0, 26146.0, 39854.0, 213688.0, 30909.0, 26434.0, 33988.0, 30661.0, 213702.0, 33732.0, 33992.0, 37482.0, 30955.0, 150250.0, 212472.0, 50047.0]"
1364,2012/2013,8634,"[30981.0, 32657.0, 154257.0, 30738.0, 30613.0, 172949.0, 38818.0, 39854.0, 213688.0, 30909.0, 33988.0, 30661.0, 33732.0, 213704.0, 33992.0, 150739.0, 195305.0, 37482.0, 150250.0, 30955.0, 23678.0, 50047.0]"
1365,2013/2014,8634,"[30981.0, 32657.0, 154257.0, 30613.0, 38818.0, 39854.0, 213688.0, 33988.0, 30661.0, 33732.0, 33992.0, 19533.0, 150739.0, 195305.0, 150250.0, 37482.0, 30955.0, 212472.0, 23678.0, 50047.0]"
1366,2014/2015,8634,"[30981.0, 154257.0, 38818.0, 26403.0, 242469.0, 37421.0, 25773.0, 39854.0, 213688.0, 40636.0, 33988.0, 33992.0, 19533.0, 150739.0, 522579.0, 172116.0, 195305.0, 150250.0, 37482.0, 30955.0, 212472.0]"
1367,2015/2016,8634,"[30981.0, 189192.0, 154257.0, 26005.0, 38818.0, 26403.0, 242469.0, 37421.0, 25773.0, 40636.0, 33988.0, 33992.0, 19533.0, 150739.0, 522579.0, 195305.0, 37482.0, 30955.0, 184554.0, 39792.0, 212472.0]"
1368,2008/2009,8305,"[nan, nan, 37506.0, nan, 30468.0, 75397.0, nan, 52490.0, 30992.0, 38044.0, 27420.0, 33439.0, 32675.0, 37427.0, 40501.0, 41156.0, 34382.0, 37461.0, 42200.0, 37468.0, 37469.0, 37470.0, 37471.0, 37473.0, 37474.0, 75390.0]"
1369,2009/2010,8305,"[nan, nan, 37506.0, nan, 30468.0, 75397.0, nan, nan, 30992.0, 38427.0, 32675.0, 75307.0, 37427.0, 40501.0, 75192.0, 34381.0, 37461.0, 37469.0, 37470.0, 37471.0, 37474.0, 75619.0, 150770.0, 37622.0, 41470.0]"
1370,2010/2011,8305,"[75397.0, 30992.0, 107930.0, 38427.0, 38431.0, 32675.0, 75307.0, 102572.0, 37427.0, 183482.0, 34381.0, 37461.0, 40668.0, 37469.0, 37471.0, 37474.0, 75619.0, 33762.0, 80497.0, 150770.0, 164852.0, 37622.0, 41470.0]"
1371,2011/2012,8305,"[75397.0, 38427.0, 32675.0, 33845.0, 240054.0, 75192.0, 201916.0, 24383.0, 78404.0, 37449.0, 37451.0, 37461.0, 37471.0, 33634.0, 75619.0, 32999.0, 37479.0, 33778.0, 167027.0, 150770.0, 2805.0, 37622.0, 213493.0, 111994.0, 41470.0]"
1372,2012/2013,8305,"[75397.0, 154256.0, 38427.0, 209950.0, 38431.0, 241825.0, 155050.0, 102572.0, 38573.0, 33845.0, 240054.0, 75192.0, 24383.0, 78404.0, 37449.0, 37451.0, 37461.0, 18904.0, 33634.0, 37479.0, 32999.0, 213489.0, 150770.0, 167027.0, 37622.0, 41470.0]"
1373,2013/2014,8305,"[163843.0, 75397.0, 40203.0, 38427.0, 209950.0, 38431.0, 102572.0, 38573.0, 33845.0, 240054.0, 46391.0, 182456.0, 75192.0, 201916.0, 24383.0, 78404.0, 37449.0, 37451.0, 77773.0, 37461.0, 40668.0, 33634.0, 37479.0, 32999.0, 150770.0]"
1374,2014/2015,8305,"[nan, 75397.0, 67334.0, 38427.0, 209950.0, 101920.0, 109222.0, 38573.0, 240054.0, 46391.0, 75192.0, 265275.0, 201916.0, 24383.0, 37449.0, 394825.0, 77773.0, 115798.0, 166111.0, 518240.0, 33634.0, 37479.0, 32999.0, 323438.0, 213489.0]"
1375,2015/2016,8305,"[nan, nan, nan, nan, 690308.0, 67334.0, 195335.0, 369800.0, 109222.0, 38573.0, 240054.0, 46391.0, 75192.0, 262592.0, 100033.0, 37449.0, 394825.0, 112205.0, 389202.0, 183548.0, 518240.0, 39142.0, 37479.0, 32999.0, 213489.0, 188540.0, 523390.0]"
1376,2008/2009,8661,"[33028.0, 31498.0, 38922.0, 38160.0, 37411.0, 21414.0, 32678.0, 33845.0, 33849.0, 37439.0, 33856.0, 24131.0, 30276.0, 33861.0, 33893.0, 25574.0, 56686.0, 37491.0, 38398.0, 37631.0]"
1377,2009/2010,8661,"[nan, 33028.0, 127370.0, 38160.0, 38433.0, 19372.0, 33849.0, 33854.0, 37439.0, 33856.0, 24131.0, 33861.0, 33607.0, 33893.0, 25574.0, 56686.0, 37491.0, 25462.0, 41718.0, 5243.0, 37631.0]"
1378,2010/2011,8661,"[nan, nan, nan, 40710.0, 38160.0, 182928.0, 28955.0, 151075.0, 20771.0, 68260.0, 32678.0, 200630.0, 33849.0, 193978.0, 24123.0, 37439.0, 33856.0, 33607.0, 167376.0, 103904.0, 33893.0, 25574.0, 215405.0, 56686.0, 25462.0]"
1379,2011/2012,8661,"[38794.0, 38160.0, 182928.0, 45204.0, 39198.0, 183327.0, 151075.0, 68260.0, 20771.0, 74663.0, 291635.0, 200630.0, 33849.0, 193978.0, 37439.0, 33856.0, 299981.0, 167376.0, 103904.0, 37350.0, 56686.0, 31731.0, 38131.0, 25462.0]"
1380,2012/2013,8661,"[37511.0, 268039.0, 38160.0, 32656.0, 45204.0, 172948.0, 39198.0, 291635.0, 260659.0, 200630.0, 202553.0, 193978.0, 33849.0, 37439.0, 41157.0, 167376.0, 97491.0, 103904.0, 33762.0, 32870.0, 80492.0, 215405.0, 38131.0, 25462.0]"
1381,2013/2014,8661,
1382,2014/2015,8661,
1383,2015/2016,8661,
1384,2008/2009,9865,"[nan, 21785.0, 115229.0, 74403.0, 74404.0, 45605.0, 11555.0, 74663.0, 4902.0, 37419.0, 75310.0, 46384.0, 38581.0, 43329.0, 33731.0, 18501.0, 6864.0, 96613.0, 75239.0, 37622.0, 5243.0, 41469.0]"
1385,2009/2010,9865,"[43329.0, 41469.0, 74435.0, 11555.0, 96613.0, 45605.0, 74663.0, 75239.0, 18501.0, 39142.0, 6853.0, 150316.0, 6864.0, 40049.0, 46384.0, 38581.0, 113627.0, 115229.0]"
1386,2010/2011,9865,"[26886.0, 74404.0, 45605.0, 93480.0, 37419.0, 150316.0, 46384.0, 38581.0, 202553.0, 26554.0, 43329.0, 33731.0, 6853.0, 18501.0, 6864.0, 113627.0, 96613.0, 20325.0, 75239.0, 39142.0, 40049.0]"
1387,2011/2012,9865,
1388,2012/2013,9865,
1389,2013/2014,9865,"[nan, 38406.0, 189192.0, 150296.0, 199839.0, 11555.0, 280483.0, 280485.0, 75306.0, 157869.0, 112563.0, 38581.0, 33731.0, 38469.0, 18501.0, 31303.0, 280276.0, 196188.0, 38241.0, 362855.0, 18664.0, 80500.0, 37622.0]"
1390,2014/2015,9865,"[99333.0, 45204.0, 434325.0, 37656.0, 150296.0, 113311.0, 199839.0, 280483.0, 11555.0, 280485.0, 150316.0, 517294.0, 260659.0, 38581.0, 477493.0, 282680.0, 38469.0, 362855.0, 202220.0, 254702.0, 37622.0, 251256.0]"
1391,2015/2016,9865,
1392,2008/2009,9864,"[nan, 33666.0, 38151.0, 38025.0, 33826.0, 33827.0, 24612.0, 43310.0, 45744.0, 33843.0, 25913.0, 121923.0, 37450.0, 38479.0, 102612.0, 150491.0, 24168.0, 41707.0, 11758.0, 37488.0, 5233.0, 32763.0]"
1393,2009/2010,9864,"[nan, nan, 24450.0, nan, nan, nan, nan, nan, 33800.0, nan, 186122.0, nan, nan, nan, 154256.0, 41622.0, 163236.0, 24612.0, 37419.0, 43310.0, 36400.0, 33843.0, 25913.0, 37450.0, 47563.0, 31312.0, 33872.0, 30419.0, 102612.0, 33753.0, 188517.0, 41707.0, 37488.0, 5233.0, 32763.0]"
1394,2010/2011,9864,"[191873.0, 33800.0, 37656.0, 28955.0, 33826.0, 163236.0, 24612.0, 38822.0, 37419.0, 43310.0, 36400.0, 33843.0, 26805.0, 25913.0, 193226.0, 37450.0, 19403.0, 34000.0, 102612.0, 51545.0, 23779.0, 188517.0, 128870.0, 41707.0, 11758.0, 96623.0, 37488.0, 56819.0, 112758.0, 238841.0, 30459.0]"
1395,2011/2012,9864,"[191873.0, 38521.0, 28439.0, 37787.0, 28955.0, 38822.0, 34602.0, 33843.0, 39990.0, 37436.0, 37824.0, 37450.0, 193226.0, 34000.0, 191315.0, 102612.0, 51545.0, 25563.0, 103139.0, 41707.0, 11758.0, 56819.0, 112758.0, 238841.0, 30459.0]"
1396,2012/2013,9864,"[28439.0, 28955.0, 408994.0, 38822.0, 50473.0, 33843.0, 39990.0, 30646.0, 42168.0, 45244.0, 37824.0, 37576.0, 193226.0, 49866.0, 37450.0, 191315.0, 25563.0, 363363.0, 41707.0, 11758.0, 56819.0, 267380.0, 112758.0, 38521.0, 30459.0]"
1397,2013/2014,9864,"[191873.0, 28439.0, 28955.0, 39198.0, 46120.0, 50473.0, 35497.0, 474668.0, 474672.0, 33843.0, 18483.0, 30646.0, 45244.0, 37450.0, 193226.0, 181203.0, 18520.0, 363363.0, 282472.0, 41707.0, 11758.0, 112758.0]"
1398,2014/2015,9864,"[191873.0, 562062.0, 28439.0, 573463.0, 39198.0, 198566.0, 46120.0, 474672.0, 30646.0, 38842.0, 45244.0, 104382.0, 37450.0, 432591.0, 46808.0, 18520.0, 25563.0, 282472.0, 41707.0, 112758.0, 238841.0, 41470.0]"
1399,2015/2016,9864,"[41470.0, 213653.0, 573463.0, 39198.0, 477471.0, 46120.0, 75445.0, 30646.0, 38842.0, 683450.0, 104382.0, 242887.0, 31047.0, 37450.0, 432591.0, 18520.0, 25563.0, 522203.0, 261599.0, 41707.0, 56686.0, 112758.0, 215927.0, 238841.0, 79742.0]"
1400,2008/2009,10281,"[75392.0, 30990.0, 33820.0, 38431.0, 56867.0, 37672.0, 38065.0, 33586.0, 33588.0, 75192.0, 33729.0, 38471.0, 25551.0, 18395.0, 37597.0, 2790.0, 39142.0, 43374.0, 96623.0, 96627.0, 3316.0, 33022.0, 6911.0]"
1401,2009/2010,10281,"[nan, 37507.0, 75398.0, 173965.0, 30990.0, 34575.0, 33022.0, 38431.0, 80295.0, 19243.0, 33586.0, 33588.0, 41016.0, 37440.0, 33729.0, 156097.0, 192841.0, 97486.0, 41168.0, 97490.0, 37597.0, 2790.0, 111975.0, 43374.0, 41582.0, 75001.0, 35324.0, 75390.0, 6911.0]"
1402,2010/2011,10281,
1403,2011/2012,10281,
1404,2012/2013,10281,"[25347.0, 71563.0, 36130.0, 114601.0, 150574.0, 33586.0, 183346.0, 183348.0, 154938.0, 74302.0, 74689.0, 40523.0, 41166.0, 97486.0, 41168.0, 46808.0, 40675.0, 111975.0, 43374.0, 75376.0, 79737.0]"
1405,2013/2014,10281,"[213504.0, 25347.0, 71563.0, 51341.0, 154259.0, 36130.0, 150574.0, 33586.0, 143795.0, 183346.0, 74302.0, 74689.0, 238786.0, 40523.0, 41166.0, 46808.0, 40675.0, 111975.0, 196203.0, 94571.0, 43374.0, 75376.0, 79737.0, 41725.0]"
1406,2014/2015,10281,
1407,2015/2016,10281,
1408,2008/2009,8479,"[nan, nan, nan, nan, nan, 99333.0, 75398.0, nan, nan, nan, nan, nan, nan, nan, nan, 38035.0, 38036.0, 114339.0, 33958.0, 102572.0, 37423.0, 30897.0, 37434.0, 37440.0, 38464.0, 18628.0, 42310.0, 37448.0, 75474.0, 34268.0, 57057.0, 12005.0, 96623.0, 74747.0]"
1409,2009/2010,8479,
1410,2010/2011,8479,
1411,2011/2012,8479,
1412,2012/2013,8479,
1413,2013/2014,8479,
1414,2014/2015,8479,
1415,2015/2016,8479,
1416,2008/2009,8394,
1417,2009/2010,8394,"[nan, nan, nan, 38403.0, nan, nan, nan, 25735.0, nan, 50048.0, 33805.0, 27668.0, 38044.0, 34601.0, 32043.0, 102572.0, 38573.0, 33582.0, 38577.0, 150968.0, 183101.0, 24385.0, 164676.0, 30534.0, 34005.0, 33762.0, 33635.0, 30698.0, 38890.0, 11758.0, 33775.0, 37623.0, 41464.0, 37754.0]"
1418,2010/2011,8394,"[nan, 38403.0, 45457.0, 27668.0, 26519.0, 38044.0, 27678.0, 32043.0, 38700.0, 38573.0, 33582.0, 150968.0, 164676.0, 30534.0, 30664.0, 8780.0, 25560.0, 33635.0, 38379.0, 33644.0, 33775.0, 73078.0, 37754.0, 31103.0]"
1419,2011/2012,8394,"[30852.0, 111885.0, 24852.0, 150045.0, 27678.0, 37793.0, 9128.0, 38573.0, 215927.0, 150968.0, 213695.0, 30534.0, 213707.0, 193870.0, 70865.0, 102612.0, 28907.0, 33775.0, 178802.0, 73078.0, 37623.0, 38136.0, 40958.0, 31103.0]"
1420,2012/2013,8394,"[nan, nan, nan, nan, nan, 369800.0, 22928.0, 37654.0, 31014.0, 38575.0, 213695.0, 257855.0, 30664.0, 213707.0, 213711.0, 364244.0, 102612.0, 31318.0, 196188.0, 12766.0, 33775.0, 178802.0, 194036.0, 73078.0, 37623.0, 38136.0, 193533.0, 40958.0]"
1421,2013/2014,8394,
1422,2014/2015,8394,
1423,2015/2016,8394,
1424,2008/2009,9867,
1425,2009/2010,9867,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 40600.0, 25753.0, 18592.0, 2984.0, 33964.0, 38451.0, 21450.0, 19277.0, 37970.0, 185301.0, 75350.0, 75353.0, 75354.0, 74721.0, 75371.0, 75376.0, 37489.0, 38131.0, 5247.0]"
1426,2010/2011,9867,
1427,2011/2012,9867,
1428,2012/2013,9867,
1429,2013/2014,9867,
1430,2014/2015,9867,
1431,2015/2016,9867,
1432,2008/2009,9868,
1433,2009/2010,9868,"[102912.0, nan, nan, nan, nan, 99333.0, 37510.0, nan, 49672.0, 33929.0, nan, nan, nan, nan, nan, 107930.0, 151079.0, 49836.0, 29904.0, 75600.0, 18388.0, 75606.0, 75609.0, 102619.0, 75615.0, 18784.0, 19435.0, 74989.0, 38138.0]"
1434,2010/2011,9868,
1435,2011/2012,9868,
1436,2012/2013,9868,
1437,2013/2014,9868,
1438,2014/2015,9868,
1439,2015/2016,9868,
1440,2008/2009,10278,
1441,2009/2010,10278,
1442,2010/2011,10278,"[nan, nan, nan, nan, nan, nan, nan, 37511.0, 30728.0, nan, nan, nan, nan, 74772.0, 39580.0, 26145.0, 33715.0, 24630.0, 75199.0, 24385.0, 37443.0, 37445.0, 18376.0, 33609.0, 38475.0, 175311.0, 37455.0, 96852.0, 42714.0, 37470.0, 37216.0, 31718.0, 37497.0]"
1443,2011/2012,10278,
1444,2012/2013,10278,
1445,2013/2014,10278,
1446,2014/2015,10278,
1447,2015/2016,10278,
1448,2008/2009,8581,
1449,2009/2010,8581,
1450,2010/2011,8581,"[nan, nan, nan, 33668.0, 111237.0, 34575.0, 154256.0, 38546.0, 41622.0, 127894.0, 37916.0, 41255.0, 37672.0, 38449.0, 58294.0, 33847.0, 30271.0, 30279.0, 114762.0, 75214.0, 33872.0, 2770.0, 52563.0, 38489.0, 33753.0, 37484.0, 74734.0]"
1451,2011/2012,8581,"[111237.0, 34575.0, 154256.0, 38550.0, 46621.0, 41255.0, 37672.0, 42664.0, 33847.0, 30276.0, 30279.0, 30922.0, 38475.0, 33872.0, 33753.0, 37597.0, 33892.0, 37484.0, 74734.0, 18673.0, 150769.0]"
1452,2012/2013,8581,"[30977.0, 111237.0, 105351.0, 35988.0, 38550.0, 127894.0, 46621.0, 384413.0, 70949.0, 41255.0, 37799.0, 39474.0, 33847.0, 30276.0, 42312.0, 38601.0, 41292.0, 33872.0, 33753.0, 37597.0, 166111.0, 75619.0, 37484.0, 51949.0, 303088.0, 46836.0]"
1453,2013/2014,8581,"[105351.0, 35988.0, 127894.0, 39834.0, 46621.0, 384413.0, 70949.0, 38449.0, 213820.0, 30276.0, 24132.0, 42312.0, 41292.0, 41294.0, 179407.0, 115798.0, 37597.0, 75619.0, 150632.0, 37484.0, 51949.0, 2796.0, 46836.0, 25462.0, 42873.0]"
1454,2014/2015,8581,"[213504.0, 105351.0, 127894.0, 184091.0, 46621.0, 384413.0, 477472.0, 70949.0, 211118.0, 183346.0, 513086.0, 33856.0, 43329.0, 30276.0, 24132.0, 42312.0, 287691.0, 41294.0, 174030.0, 179407.0, 364244.0, 37597.0, 150632.0, 37484.0, 46836.0, 25462.0, 42873.0]"
1455,2015/2016,8581,"[213504.0, 105351.0, 346379.0, 40721.0, 37656.0, 184091.0, 384413.0, 477472.0, 280485.0, 38699.0, 513086.0, 37441.0, 30276.0, 38469.0, 287691.0, 364244.0, 37597.0, 476769.0, 150632.0, 282473.0, 37484.0, 466672.0, 303088.0, 301809.0, 173427.0, 25462.0]"
1456,2008/2009,8560,
1457,2009/2010,8560,
